UBPR3230,UBPRE278,UBPRE279,UBPRE291,UBPR4340,UBPR7402,UBPR7414,UBPRE001,UBPRE002,UBPRE006,UBPRE008,UBPRE014,UBPRE015,UBPRE016,UBPRE017,UBPRE544,UBPRE549,UBPRE600,UBPRK447,UBPRD486,OTSREGNM_Central,OTSREGNM_Northeast,OTSREGNM_Southeast,OTSREGNM_West,OTSREGNM_Western,REGAGNT_FDIC,REGAGNT_FED,REGAGNT_OCC,SPECGRPN_Agricultural.Specialization,SPECGRPN_All.Other.Over.1.Billion,SPECGRPN_All.Other.Under.1.Billion,SPECGRPN_Commercial.Lending.Specialization,SPECGRPN_Consumer.Lending.Specialization,SPECGRPN_Credit.card.Specialization,SPECGRPN_International.Specialization,SPECGRPN_Mortgage.Lending.Specialization,SPECGRPN_Other.Specialized.Under.1.Billion
400,0,0,0,592,74.32,5.24,4.18,0.29,0.11,0,89.94,68.86,4.65,0.32,1.4,5.33,55.74,-16.5,14.4307,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,23,86.96,0,2.81,0.06,0,0,86.98,77.9,3.24,0.07,0.65,0,17.02,-64,9.406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
100,0,0,0,2638,62.93,7.55,4.27,0.23,0.31,0,97.85,61.26,4.36,0.23,6.78,11.81,66.35,6.26,21.066,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1286,1485,1485,1485,14373,59.72,0.43,3.61,0.07,0,0,95.49,81.22,3.79,0.07,0.07,0.43,54.25,1.56,13.7382,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1366,42471,42471,0,10432,26.84,0.2,3.62,0.18,0.13,-0.14,93.5,83.53,3.87,0.19,0.39,0.3,87.04,8.43,9.428,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45,0,0,0,1789,0,0.05,3.77,0.41,0.08,0,91.05,63.28,4.14,0.45,0,0.05,73.53,-1.54,11.8946,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
751,0,0,0,7712,33.84,0.28,3.41,0.5,0.01,0,96.27,57.89,3.54,0.52,0.1,0.77,60.48,-20.77,11.4532,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4000,2623,2623,2623,24705,61.68,0.88,3.53,0.68,0.03,-0.13,96.05,85.48,3.67,0.71,0.52,0.88,76.4,1.66,11.8098,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
65,0,0,0,-204,0,6.94,4.03,0.89,0.86,0,94.26,71.5,4.27,0.94,6.87,6.94,81.43,6.17,13.4213,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
540,177902,177902,177902,24013,47.89,0.69,3.66,0.39,0,0,97.42,66.95,3.76,0.4,0.06,0.69,85.14,15.99,8.9263,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
500,0,0,0,4669,21.25,0.04,2.63,0.44,0,0,97.48,77.77,2.7,0.45,1.77,0.04,40.66,-98.63,8.7199,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,726,0,0.94,2.3,0.24,0,0,99.37,73.55,2.31,0.24,3.56,0.94,60.63,-24.88,25.6493,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
775,26019,26019,26019,2308,0,0.36,3.62,0.37,0,0,95.1,45.26,3.81,0.39,0.29,0.36,90.03,-5.05,15.1465,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
400,0,0,0,2756,38.43,0.79,3.19,0.53,0,-0.03,94.67,78.65,3.37,0.56,0.78,0.79,55.37,-4.07,10.3486,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2167,0,0,0,3208,38.84,0.63,3.73,0.31,0.11,0,95.59,70.53,3.9,0.33,3,0.68,76.97,8.08,12.9594,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
90,0,0,0,1071,84.03,2.19,4.99,0.24,0.13,0,91.08,53.88,5.48,0.26,3.37,2.69,86.16,-9.19,11.0301,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20,0,0,0,1003,24.23,0.26,3.11,0.05,0.05,0,95.27,87.27,3.26,0.05,0.01,0.27,60.71,-9,8.9828,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4000,0,0,0,13630,28.98,0.04,3.01,0.21,-0.08,0,93.44,85.46,3.22,0.23,0.09,0.04,60.57,-1.26,8.6947,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
600,150868,150868,150868,7838,0,0.86,3.68,0.35,0.41,0,97.56,64.38,3.78,0.36,1.75,0.86,88.23,5.37,14.4596,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,0,0,0,1517,19.78,1.86,2.94,0.41,0,0,88.28,75.42,3.33,0.47,0,1.86,52.01,-15.79,11.2924,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
474,0,0,0,2533,0,0.91,3.98,0.27,0.05,0,91.83,47.57,4.33,0.29,0.66,0.91,70.34,-0.3,9.3071,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1567,432,432,432,3272,42.36,0,3.18,0.47,0.01,0,98.05,86.64,3.24,0.48,0.09,0,73.39,-0.69,8.8993,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
189,0,0,0,109,0,0.12,1.94,0.18,0,-0.02,97.32,59.65,2,0.19,0.15,0.14,42.11,-17.75,8.569,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
360,0,0,0,1492,22.92,0.04,2.79,0.34,0,0,94.08,62.43,2.96,0.36,0.19,0.04,64.48,3.49,15.0663,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
900,0,0,0,7452,16.1,0.05,3.37,0.25,-0.13,-0.16,98.87,67.05,3.4,0.25,0.03,0.05,44.63,-4.88,10.2858,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
15,716,716,716,15389,77.33,0.26,3.25,0.26,-0.01,-0.12,99.01,55.14,3.29,0.26,0.6,0.26,77.31,5.37,9.4899,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,7207,65.21,0.75,3.29,0.27,0.07,0,97.22,66.37,3.39,0.27,0.41,0.75,51.15,-13.11,11.0318,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
460,0,0,0,9152,106.53,0.42,3.38,0.21,0,-0.07,99.31,75.71,3.4,0.22,0.58,0.48,56.99,5.3,8.128,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
350,0,0,0,744,101.08,0.06,3.28,0.21,0,0,97.28,68.92,3.38,0.22,0.05,0.33,75.7,-3.06,10.1879,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
630,0,0,0,4159,16.83,0.47,4.06,0.47,0.08,0,98.39,72.26,4.13,0.47,0.04,0.47,73.72,9.16,12.3543,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1500,0,0,0,886,0,0.61,4.62,0.4,0.24,0,91.68,61.85,5.04,0.43,2.44,0.72,85.58,-5.65,11.9185,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
100,1995,1995,1995,-763,-116.64,0,4.23,0.82,-0.16,0,89.58,65.09,4.73,0.92,0.18,0,116.65,33.77,10.4486,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
480,0,0,0,1635,68.01,2.12,3.89,0.41,0.19,0.01,97.43,65.35,3.99,0.42,2.81,2.24,57.01,-1.88,17.721,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
500,0,0,0,3523,43.12,0.04,2.56,0.19,0,0,97.78,76.28,2.62,0.19,0,0.04,53.46,-29.71,13.6621,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,11142,0,0.07,3.59,0.42,0.06,-0.01,97.56,74.53,3.68,0.43,0.1,0.07,96.34,17.22,11.6882,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,2911,52.94,0.1,3.16,0.47,0.03,0.01,92.7,73.72,3.41,0.51,0.41,0.1,77.16,12.7,7.8567,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8,0,0,0,816,122.55,0.53,3.77,0.6,0,0,92.87,75.33,4.06,0.65,1.12,0.53,98.8,19.98,12.1744,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
25,0,0,0,2647,54.89,0,3.21,0.22,-0.12,0,96,68.5,3.34,0.23,0.07,0,88.84,-8.84,17.6261,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,113504,113504,113504,8031,0,0.44,3.7,0.51,0.11,-0.01,93.94,82.02,3.94,0.54,1.96,0.44,86.33,10.9,9.7508,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
800,0,0,0,652,0,0.47,5.19,0.32,0,0,95.12,59.43,5.45,0.33,1.87,0.47,43.19,-62.87,7.9162,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2300,0,0,0,998,40.08,0,4.88,0.15,0.1,0,92.5,55.5,5.27,0.16,0.06,0,80.97,-10,8.6933,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
50,0,0,0,2177,4.59,0,4.77,1.05,0.05,0,97.13,75.39,4.91,1.08,0,0,133.39,19.9,12.5797,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
100,0,0,0,12921,17.74,0.04,3.54,0.25,0.07,0,97.34,60.72,3.63,0.26,0.08,0.04,101.61,15.46,10.5574,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
300,0,0,0,4572,21.76,0.12,3.56,0.74,0.08,-0.01,98.17,67.92,3.62,0.76,0.51,0.12,74.6,15.06,15.2435,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60,0,0,0,334,74.85,0,2.72,0.24,0,0,91.44,55.56,2.98,0.26,0,0,40.71,-79.57,10.6209,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,1997,1997,1997,2710,0,0.1,3.55,0.41,0.06,0,93.78,65.31,3.79,0.44,0.15,0.1,78.98,7.29,11.5245,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23775,25960930,20382415,25960930,1138394,21.08,0.21,3.67,0.43,0.12,0,94.53,64.3,3.88,0.45,0.13,0.21,84.7,18.97,9.6591,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
713,0,0,0,4733,76.57,0.01,3.8,0.28,0.17,-0.08,94.59,69.85,4.02,0.29,0.42,0.01,87.96,7.56,8.2192,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1266,0,0,0,3921,107.4,1.45,6.8,1.43,0,0,96.47,86.51,7.05,1.49,2.48,1.45,114.13,48.3,13.792,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3000,150,150,150,4420,36.2,0.61,3.27,0.37,0.05,0,96.02,73.34,3.4,0.39,0.11,1.06,70.45,11.85,9.1511,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
75,849,0,849,3579,0,0,3.67,0.24,0.11,0,89.83,56.12,4.08,0.27,0.03,0,68.91,-3.34,9.2216,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
200,0,0,0,1939,37.65,0.9,3.18,0.15,0.14,0,95.73,57.18,3.32,0.16,1.56,0.9,61.45,-23.85,9.2577,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
434,0,0,0,393,887.79,0.4,1.97,0.06,-0.02,0,98.16,61.17,2,0.06,0.38,0.4,24.77,-16.6,13.174,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,0,0,0,-891,-115.6,0.72,3.56,0.47,1.23,0.02,92.39,76.18,3.85,0.51,0.09,0.77,80.5,4.29,7.8242,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
200,0,0,0,4124,30.5,0.16,4.29,0.22,0.16,-0.04,95.87,66.31,4.48,0.23,0.14,0.16,75.95,3.47,9.9461,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
562,0,0,0,6083,58.67,0.01,4.92,0.5,0.05,0,93.33,59.36,5.27,0.54,0.01,0.01,89.72,13.54,8.5211,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
53,79158,67388,79158,133454,94.41,0.78,3.99,0.47,-0.33,-0.08,92.78,56.13,4.3,0.5,0.64,0.78,98.41,19.08,12.2523,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1000,0,0,0,14839,80.87,0.79,3.48,0.08,0.12,-0.22,98.44,57.61,3.54,0.08,0.06,0.8,62.67,-15.35,9.6272,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,0,0,0,895,0,0.34,3.63,0.31,0,0,96.33,69.55,3.77,0.32,0,0.59,77.13,0.24,10.0433,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2230,64992,64992,64992,50293,40.54,0.11,4.07,0.43,-0.14,0,96.53,57.82,4.22,0.44,0.34,0.11,98.32,13.19,11.7621,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,7564,62.8,0,4.29,0.1,0.31,0,96.68,46.28,4.43,0.1,0.14,0,89.93,-6,12.8625,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
600,0,0,0,3757,26.62,0.01,3.07,0.22,0,-0.11,101.83,80.05,3.01,0.22,0.04,0.01,51.34,16.01,10.0045,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5407,274,274,274,159357,33.26,0.38,2.83,0.15,0.11,0,91.68,60.7,3.09,0.16,0.51,0.38,66.01,5.33,7.256,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2060,615,615,615,2661,37.58,0.12,3.44,0.5,0.17,0,93.52,66.8,3.68,0.54,0.32,0.12,101.04,12.3,11.0928,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
100,0,0,0,1464,50.41,0.56,3.36,0.21,0,0,96.67,57.98,3.48,0.22,2.21,0.61,52.16,-44.49,14.3719,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,194,0,0.6,3,0.19,0,0,95.12,74.38,3.15,0.2,0.52,0.6,75.16,0.5,13.5587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60000,3014239,3014239,460000,176751,61.68,0.57,3.44,0.36,0.06,0,92.41,84.96,3.72,0.39,0.11,0.59,95.77,13.3,9.5069,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
500,0,0,0,2427,0,0.87,3.54,0.11,0,0,96.39,49.89,3.67,0.11,2.84,2.1,48.03,-67.79,10.1219,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
788,0,0,0,4892,44.19,0.12,2.61,0.26,-0.01,0,98.29,71.82,2.65,0.26,0.04,0.12,36.48,-82.41,9.5379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
360,0,0,0,5540,47.2,1.32,4.21,0.26,0.31,-0.02,92.48,59.57,4.55,0.28,0.68,1.32,64.82,7.09,12.9065,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
562,937,937,937,3782,0,0.03,2.93,0.38,0,-0.43,97.18,69.38,3.02,0.39,0.12,0.03,52.77,-20.95,9.9572,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
150,0,0,0,520,67.31,0,4.28,0.23,0,0,98.77,78.96,4.33,0.24,1.89,0,77.1,-1.94,11.2211,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
821,0,0,0,3055,64.35,0,3.55,0.34,0,0,100.36,77.36,3.53,0.34,0,0,69.01,16.39,13.4855,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6500,0,0,0,4778,56.8,4.57,3.22,0.08,0.01,-0.22,95.12,52.68,3.38,0.08,0.08,5.42,43.45,0.63,9.5419,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,4382,0,0.47,3.36,0.48,0,0,95.54,68.47,3.51,0.5,0.33,0.47,69.12,-6.49,12.2857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
500,0,0,0,596,125.84,0,3.27,0.27,0,0,96.87,74.98,3.37,0.27,0,0.08,102.66,-3.62,16.2366,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4237,0,0,0,739,9.88,0,4.03,0.46,0.04,0,99.28,80.79,4.06,0.46,0,0,94.26,15.39,17.0942,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
150,0,0,0,714,35.01,0.14,4.14,0.35,0.14,0,91.76,63.78,4.51,0.38,0.81,0.14,67.7,-5.93,7.8127,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
140,0,0,0,288,19.44,1.4,3.02,0.39,0.02,0,95.93,77.96,3.15,0.4,0.18,1.4,38.7,-17.3,10.1964,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
515,83128,83128,83128,7334,0,0.58,4.01,0.48,0.13,0,93.65,61.73,4.29,0.52,0.12,0.59,95.74,12.73,12.17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1000,298,298,298,4099,71.97,0.6,3.64,0.35,0.04,-0.12,98.67,75.14,3.69,0.35,0.33,0.61,56.07,9.95,12.7619,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0.14,2.58,0.21,0.01,0,87.87,75.69,2.93,0.24,0.51,0.14,50.96,-8.41,13.3833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
150,0,0,0,563,47.96,0.42,4.45,0.15,0.33,0,94.36,67.65,4.71,0.16,0.12,0.42,78.56,-11.62,9.6508,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1200,22212,22212,22212,3178,56.64,0.02,2.99,0.32,0,-0.6,92.42,65.78,3.24,0.34,0.08,0.02,67.99,6.46,8.2565,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
41064,0,0,0,10142,31.73,0.42,5.21,0.43,0.1,0,95.32,52.39,5.46,0.45,0.47,0.42,81.46,-1.77,9.7072,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
50,5826,5826,5826,14720,37.6,0.47,2.73,0.39,-0.12,-0.09,97.38,69.42,2.8,0.4,0.03,0.69,47.34,-14.99,12.8478,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
65070,13760755,13752414,13760755,469735,0,0.77,3.37,0.25,0.28,0,90.13,59.26,3.74,0.28,0.18,0.78,87.01,13.54,8.467,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
60,0,0,0,730,10.14,0.38,4.66,0.62,0.16,0,96.01,65.22,4.85,0.64,1.35,0.38,97.5,6.53,9.7375,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
100,500,500,500,1616,28.65,0.49,3.01,0.21,0,-0.08,97.59,79.92,3.09,0.21,0.3,0.49,77.66,4.48,11.1497,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
83,0,0,0,1388,0,0.17,3.84,0.4,-0.33,0,89.73,67.74,4.27,0.44,0.03,0.17,104.37,-7.5,25.8176,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
31235,0,0,0,945,0,0,3.71,0.3,0,0,93.72,67.68,3.96,0.32,0.13,0,115.48,7.29,19.3593,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
433,0,0,0,4376,23.58,0.37,3.23,0.56,0.03,0.17,96.72,64.51,3.34,0.58,0.02,0.37,51.47,20.19,11.8625,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,-9,0,0.28,2.6,0.35,0,0.01,98.72,90.83,2.63,0.36,0.93,0.28,61.36,5.87,13.7873,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
200,0,0,0,3653,54.12,1.97,3.41,0.22,0.06,0,95.11,62.12,3.59,0.24,0.02,1.97,75.19,-12.56,8.5495,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12612,0,0,0,1126,0,0,2.45,0.88,0.17,0,98.35,78.43,2.49,0.9,0,0,36.47,-86.62,11.7616,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
100,0,0,0,706,32.58,0.22,2.45,0.24,0,0,93.09,61.94,2.64,0.26,0.26,0.22,57.11,-3.1,24.5675,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1365,0,0,0,10709,4.2,0.15,3.92,0.2,0.19,0,94.12,52.45,4.17,0.21,0.11,0.16,79.17,7.39,9.7895,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2500,0,0,0,9043,22.29,0.18,3.31,0.06,0,0,94.72,62.75,3.5,0.07,0.21,0.26,52.3,-23.24,9.8831,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1000,0,0,0,2579,78.25,0.03,3.83,0.36,0,0,100.54,68.67,3.81,0.36,0.74,0.22,62.38,0.52,9.519,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3563,300987119,19750218,9314436,1338252,0,0.23,1.88,0.63,0,-0.14,92.58,73.54,2.03,0.68,0.59,0.23,34.31,40.34,6.903,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
236,0,0,0,1461,73.99,0.66,3.81,0.58,0.04,0.01,93.62,65.25,4.07,0.61,0.54,0.66,56.09,16.98,8.8287,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2334,272020,272020,272020,29015,86.77,0.68,4.72,0.95,0.03,0.01,97.77,74.86,4.83,0.97,0.71,0.98,129.06,23.11,15.2141,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
440,0,0,0,7594,60.86,0.23,5.31,0.62,0.15,0,97.4,65.92,5.45,0.64,0.78,0.23,100.96,16.44,9.4571,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
120,0,0,0,1636,55.93,0,4.12,0.3,0,-0.01,95.02,59.87,4.34,0.32,0.28,0,91.97,2.97,12.3781,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
500,24000,24000,24000,5464,45.1,0.53,3.34,0.42,0.08,0,93.11,73.55,3.59,0.45,0.03,0.53,77.89,13.51,8.2039,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,986,87.63,0.14,3.39,0.33,0.05,0.02,93.82,64.48,3.61,0.35,0.71,0.14,71.57,1.71,19.9667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
604577,177521326,159422988,331722,-513965,0,0.66,3.73,0.64,6.55,-0.81,93.54,61.61,3.99,0.68,0.39,0.66,64.05,-31.36,10.860900000000001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
613,1841,1841,1841,20880,18.97,0.88,4.21,0.44,0.05,-0.13,95.84,89.14,4.4,0.46,0.99,0.89,75.27,16.31,7.8233,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1225,1225,1225,37576,72.6,0.21,3.85,0.22,0.24,0.07,93.33,84.76,4.13,0.24,0.08,0.21,98.9,1.79,10.8446,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,8035,0,2.07,4.3,1.47,0,0,99.22,84.68,4.34,1.48,4.03,2.13,44.33,22.41,14.8394,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
300,180,180,180,1875,0,0.53,3.19,0.22,0.03,0,93.99,56.35,3.39,0.24,1.46,0.55,64.47,-4.29,14.1469,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
380,0,0,0,1911,24.07,0,3.96,0.28,0.09,0,95.51,60.18,4.14,0.29,0.03,0,84.56,-2.29,8.458,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,4757,4757,4757,866,0,0,3.03,0.32,0.04,-0.14,98.7,64.08,3.07,0.32,0,0,49.5,-12.4,7.7118,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,30967,6.47,0.39,2.97,0.33,0.03,-0.01,96.81,82.85,3.06,0.34,0.38,0.39,59.94,-5.65,8.4928,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
203764,0,0,0,33134,129.78,0.2,3.68,0.47,0.17,0,94.07,75.51,3.91,0.5,0.11,0.2,94.03,11.05,9.0287,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2000,50000,50000,50000,17148,29.74,0.4,3.76,0.17,0.07,-0.24,92.57,72.5,4.07,0.19,0.14,0.52,65.65,4.32,10.541,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2127000,24656000,24656000,24656000,188000,0,0.33,2.15,0.5,0,0,96.23,27.39,2.24,0.52,0.04,0.33,52.39,-149.9,24.1697,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
990,0,0,0,3295,22.73,0.48,2.98,0.28,0.05,0,95.03,75.57,3.13,0.3,0.29,0.48,72.75,14.64,8.5612,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1500,2162,2162,2162,8254,73.16,0.15,3.34,0.25,0.1,0,94.21,69.66,3.55,0.27,0.53,0.15,75.24,8.9,7.965,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
75,0,0,0,559,72.63,0,3.52,0.21,0,0,97,55.56,3.63,0.21,0.06,0,58.99,-34.43,9.9044,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
320,1570,1570,1570,14231,8.78,0.17,3.55,0.5,0.04,0,95.11,76.99,3.73,0.53,0.18,0.22,71.74,13.55,8.0301,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
821,20000,0,20000,8423,52.25,0.04,3.32,0.41,0.05,-0.17,93.8,67.96,3.54,0.44,0.09,0.04,67.52,11.47,8.4792,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
413,0,0,0,3770,0,0.03,3.66,0.27,0.04,0,93.09,54.48,3.93,0.29,0.25,0.03,53.37,-22.35,9.5644,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1905,0,0,0,2746,34.05,0,2.66,0.07,0,0,93.86,65.76,2.83,0.08,0,0,36.07,-139.38,10.7537,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5670,3960,3960,3960,150547,11.56,0.43,3.25,0.12,0.12,0,93.95,84.93,3.46,0.13,0.12,0.44,71.2,6.79,10.5492,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2458,853,853,853,7044,283.42,0.17,3.29,0.25,-0.03,0,97.06,71.82,3.39,0.26,0.03,0.17,63.58,2.31,8.1147,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
900,0,0,0,5494,34.64,0.05,3.3,0.12,0.07,0,100.12,60.66,3.29,0.12,0,0.05,53.29,-5.22,14.0403,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
145,0,0,0,1352,80.25,0,3.23,0.23,0,0,95.46,67.22,3.39,0.24,0.18,0.28,44.89,-10.15,13.3264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
100,0,0,0,29,0,4.71,2.34,0.11,0,0,95.26,63.64,2.45,0.12,0.57,4.71,24.42,-57.05,7.4889,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,720,0,2.62,2.6,0.09,0.08,0,95.86,46.41,2.71,0.1,0.84,2.62,46.33,-44.04,7.333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
